1.914,6.64,1.751866923,4.696254536
2.794,6.64,1.74384197,4.662071186
2.485,6.41,1.736188149,4.627954849
2.42,6.41,1.728787426,4.593886223
1.914,6.64,1.72167587,4.559691372
1.914,-6.64,1.714903376,4.5254799
2.794,-6.64,1.708487875,4.49142639
2.485,-6.41,1.702279247,4.457394102
2.42,-6.41,1.696363306,4.42321725
1.914,-6.64,1.690763595,4.389061005
,,1.685474942,4.354979054
,,1.680448041,4.32100192
,,1.675638248,4.286966817
,,1.671098339,4.252885176
,,1.66682849,4.218828647
,,1.662816986,4.184802671
,,1.659052773,4.150833873
,,1.655504099,4.116961036
,,1.652127004,4.083061242
,,1.648959314,4.049131783
,,1.645996425,4.015228592
,,1.643226965,3.981354437
,,1.640638859,3.947510554
,,1.638219736,3.913697593
,,1.635957105,3.879915986
,,1.633838407,3.846166362
,,1.631851855,3.812466991
,,1.629969008,3.778823851
,,1.628177705,3.745172209
,,1.626486808,3.711524676
,,1.62488808,3.677901205
,,1.623372032,3.644301924
,,1.62192932,3.610726517
,,1.543666055,1.706924635
,,1.542304398,1.673472932
,,1.540963963,1.640017658
,,1.539645423,1.606560946
,,1.538349297,1.573102984
,,1.537076032,1.539643954
,,1.535826007,1.506184039
,,1.534599532,1.472723431
,,1.533396838,1.439262351
,,1.53221807,1.405801092
,,1.531063245,1.372340151
,,1.529932244,1.338883322
,,1.528818572,1.305464728
,,1.527715629,1.272006728
,,1.52663774,1.238540537
,,1.525586074,1.205072238
,,1.524561291,1.17160247
,,1.52356388,1.138131582
,,1.522594225,1.104659803
,,1.52165263,1.071187302
,,1.520739347,1.037714211
,,1.519854579,1.004240638
,,1.518998493,0.970766673
,,1.518171222,0.93729239
,,1.517372876,0.903817852
,,1.516603541,0.870343115
,,1.51586328,0.836868226
,,1.515152145,0.803393224
,,1.51447017,0.769918144
,,1.513817378,0.736443015
,,1.513193782,0.702967862
,,1.512599385,0.669492708
,,1.512034183,0.636017568
,,1.511498166,0.602542459
,,1.51099132,0.569067391
,,1.510513624,0.535592373
,,1.510065059,0.502117414
,,1.509645598,0.46864252
,,1.509255216,0.43516769
,,1.508893887,0.401692927
,,1.508561584,0.368218233
,,1.50825828,0.334743605
,,1.50798395,0.301269041
,,1.50773857,0.267794538
,,1.507522115,0.23432009
,,1.507334566,0.200845692
,,1.507175903,0.167371339
,,1.507046112,0.133897024
,,1.506945177,0.100422741
,,1.506873088,0.06694848
,,1.506829838,0.033474236
,,1.506829838,-0.033474236
,,1.506873088,-0.06694848
,,1.506945177,-0.100422741
,,1.507046112,-0.133897024
,,1.507175903,-0.167371339
,,1.507334566,-0.200845692
,,1.507522115,-0.23432009
,,1.52574,-0.26767
,,1.50773857,-0.267794538
,,1.50798395,-0.301269041
,,1.50825828,-0.334743605
,,1.508561584,-0.368218233
,,1.508893887,-0.401692927
,,1.509255216,-0.43516769
,,1.509645598,-0.46864252
,,1.510065059,-0.502117414
,,1.510513624,-0.535592373
,,1.51099132,-0.569067391
,,1.511498166,-0.602542459
,,1.512034183,-0.636017568
,,1.512599385,-0.669492708
,,1.513193782,-0.702967862
,,1.513817378,-0.736443015
,,1.51447017,-0.769918144
,,1.53315,-0.80302
,,1.515152145,-0.803393224
,,1.51586328,-0.836868226
,,1.516603541,-0.870343115
,,1.517372876,-0.903817852
,,1.518171222,-0.93729239
,,1.518998493,-0.970766673
,,1.519854579,-1.004240638
,,1.520739347,-1.037714211
,,1.52165263,-1.071187302
,,1.522594225,-1.104659803
,,1.52356388,-1.138131582
,,1.524561291,-1.17160247
,,1.525586074,-1.205072238
,,1.52663774,-1.238540537
,,1.527715629,-1.272006728
,,1.528818572,-1.305464728
,,1.529932244,-1.338883322
,,1.54905,-1.37173
,,1.531063245,-1.372340151
,,1.53221807,-1.405801092
,,1.533396838,-1.439262351
,,1.534599532,-1.472723431
,,1.535826007,-1.506184039
,,1.537076032,-1.539643954
,,1.538349297,-1.573102984
,,1.539645423,-1.606560946
,,1.540963963,-1.640017658
,,1.542304398,-1.673472932
,,1.543666055,-1.706924635
,,1.62192932,-3.610726517
,,1.623372032,-3.644301924
,,1.62488808,-3.677901205
,,1.626486808,-3.711524676
,,1.628177705,-3.745172209
,,1.629969008,-3.778823851
,,1.631851855,-3.812466991
,,1.633838407,-3.846166362
,,1.635957105,-3.879915986
,,1.638219736,-3.913697593
,,1.640638859,-3.947510554
,,1.643226965,-3.981354437
,,1.645996425,-4.015228592
,,1.648959314,-4.049131783
,,1.652127004,-4.083061242
,,1.655504099,-4.116961036
,,1.659052773,-4.150833873
,,1.662816986,-4.184802671
,,1.66682849,-4.218828647
,,1.671098339,-4.252885176
,,1.675638248,-4.286966817
,,1.680448041,-4.32100192
,,1.685474942,-4.354979054
,,1.690763595,-4.389061005
,,1.696363306,-4.42321725
,,1.702279247,-4.457394102
,,1.708487875,-4.49142639
,,1.714903376,-4.5254799
,,1.72167587,-4.559691372
,,1.728787426,-4.593886223
,,1.736188149,-4.627954849
,,1.74384197,-4.662071186
,,1.751866923,-4.696254536
,,2,-5.897
,,1.675,-6.3
,,1.651,-6.331
,,1.7374,-6.56684
,,1.8,-6.777
,,1.84,-6.777
,,2.099,-6.777
,,2.649,-6.777
,,2.8,-6.77744
,,3.58686,-7.70472
,,4.09386,-8.22872
,,4.7,-8.6
,,5.48794,-8.6
,,5.855,-8.5231581
,,5.855,-8.2930164
,,5.54825,-8.19859
,,5.23709,-8.03613
,,5.64486,-7.69007
,,6.18186,-7.69007
,,6.18186,-7.58672
,,5.57586,-7.58672
,,4.92593,-7.83712
,,4.61477,-7.60154
,,3.82175,-6.74169
,,3.51058,-6.433
,,3.19942,-6.08775
,,3.265647018,-5.86732429
,,3.357490636,-5.624856008
,,3.472593155,-5.382387727
,,3.619032307,-5.139919446
,,3.796548491,-4.897451165
,,3.983180022,-4.654982883
,,4.200888584,-4.412514602
,,4.44993378,-4.170046321
,,4.722237878,-3.927578039
,,5.068592961,-3.725702011
,,5.006917778,-3.685109758
,,5.098906487,-3.684715629
,,5.116468946,-3.657116524
,,5.125538142,-3.642853548
,,5.138768327,-3.621683272
,,5.152235066,-3.600076225
,,5.160768711,-3.586156161
,,5.178923651,-3.556416121
,,5.182278483,-3.550837976
,,5.205318017,-3.512460636
,,5.223230753,-3.4821667
,,5.23199979,-3.467282841
,,5.244068983,-3.446449284
,,5.258770402,-3.420900742
,,5.26452506,-3.410747038
,,5.285318187,-3.373816933
,,5.303066121,-3.341850189
,,5.31202035,-3.325624527
,,5.322716218,-3.305923255
,,5.338806554,-3.27598303
,,5.341777461,-3.270380069
,,5.359602409,-3.236604133
,,5.365405412,-3.225578914
,,5.378228942,-3.200808261
,,5.39217788,-3.173556004
,,5.396468248,-3.165058478
,,5.413453011,-3.131150935
,,5.418834723,-3.12038326
,,5.431154568,-3.095328161
,,5.445592944,-3.065556657
,,5.448393638,-3.059709247
,,5.464594516,-3.025673485
,,5.472237787,-3.009506823
,,5.481472279,-2.989672794
,,5.498913049,-2.951620021
,,5.513175848,-2.920075683
,,5.525596489,-2.892168882
,,5.529033783,-2.884350759
,,5.543944502,-2.850137703
,,5.55223489,-2.830951608
,,5.559327075,-2.814306587
,,5.573683605,-2.780081137
,,5.578889367,-2.767643115
,,5.588500102,-2.744333525
,,5.605505551,-2.702297724
,,5.616609746,-2.674454218
,,5.632077421,-2.634850801
,,5.643725517,-2.604644214
,,5.65861237,-2.565178111
,,5.669904903,-2.534873418
,,5.685122347,-2.493101606
,,5.695189025,-2.465116944
,,5.707271783,-2.430752853
,,5.711620334,-2.418380926
,,5.71960029,-2.395365769
,,5.731313851,-2.360865606
,,5.738115654,-2.340708707
,,5.743136576,-2.32565533
,,5.754514825,-2.290991886
,,5.764595971,-2.259781515
,,5.765750516,-2.256177431
,,5.776759357,-2.221685919
,,5.790891363,-2.176312981
,,5.798301668,-2.152244144
,,5.808747839,-2.117533259
,,5.817315238,-2.088705589
,,5.81903991,-2.082854434
,,5.82915697,-2.048325889
,,5.838969789,-2.013971798
,,5.843585501,-1.997794087
,,5.848867552,-1.979075079
,,5.858495728,-1.944287254
,,5.869873825,-1.902356901
,,5.877123239,-1.875423179
,,5.886272769,-1.840540577
,,5.89613859,-1.802251177
,,5.903918751,-1.771876828
,,5.912613247,-1.736948365
,,5.922390069,-1.696948255
,,5.929336995,-1.668348004
,,5.93758947,-1.633403883
,,5.9486513,-1.585517162
,,5.953403463,-1.564763665
,,5.961211791,-1.529885093
,,5.968726345,-1.495352407
,,5.974940064,-1.466475673
,,5.976075233,-1.461170644
,,5.983414428,-1.42668526
,,5.990613957,-1.391683862
,,5.997466873,-1.357527112
,,6.001167757,-1.339017222
,,6.004319123,-1.323136758
,,6.011092492,-1.28833414
,,6.01765576,-1.253394084
,,6.023911064,-1.219215594
,,6.027457944,-1.199725702
,,6.030141248,-1.184882411
,,6.03630761,-1.150087982
,,6.042284362,-1.115000095
,,6.047985402,-1.080369345
,,6.053785139,-1.044391484
,,6.058978107,-1.011985048
,,6.064389494,-0.976794512
,,6.069545763,-0.941714999
,,6.074449143,-0.907030959
,,6.079126066,-0.873023433
,,6.080165234,-0.86543251
,,6.083821517,-0.838531921
,,6.088398556,-0.803454044
,,6.092752338,-0.76823406
,,6.096859464,-0.733181641
,,6.100740503,-0.698391986
,,6.104419822,-0.664020712
,,6.10661487,-0.643012887
,,6.108002061,-0.62968416
,,6.11149893,-0.594940725
,,6.114819454,-0.559737573
,,6.117906077,-0.524496292
,,6.120755838,-0.489318126
,,6.123378694,-0.454228493
,,6.125787447,-0.419231582
,,6.127994969,-0.384328978
,,6.130013779,-0.349533119
,,6.131856754,-0.314900968
,,6.133178392,-0.288021247
,,6.133552366,-0.280401466
,,6.135126525,-0.245737188
,,6.1365262,-0.21075432
,,6.137721512,-0.175667405
,,6.138702488,-0.140543147
,,6.139465827,-0.105407267
,,6.140010791,-0.070269908
,,6.140337549,-0.035134206
,,6.140337549,0.035134206
,,6.140010791,0.070269908
,,6.139465827,0.105407267
,,6.138702488,0.140543147
,,6.137721512,0.175667405
,,6.1365262,0.21075432
,,6.135126525,0.245737188
,,6.133552366,0.280401466
,,6.133178392,0.288021247
,,6.131856754,0.314900968
,,6.130013779,0.349533119
,,6.127994969,0.384328978
,,6.125787447,0.419231582
,,6.123378694,0.454228493
,,6.120755838,0.489318126
,,6.117906077,0.524496292
,,6.114819454,0.559737573
,,6.11149893,0.594940725
,,6.108002061,0.62968416
,,6.10661487,0.643012887
,,6.104419822,0.664020712
,,6.100740503,0.698391986
,,6.096859464,0.733181641
,,6.092752338,0.76823406
,,6.088398556,0.803454044
,,6.083821517,0.838531921
,,6.080165234,0.86543251
,,6.079126066,0.873023433
,,6.074449143,0.907030959
,,6.069545763,0.941714999
,,6.064389494,0.976794512
,,6.058978107,1.011985048
,,6.053785139,1.044391484
,,6.047985402,1.080369345
,,6.042284362,1.115000095
,,6.03630761,1.150087982
,,6.030141248,1.184882411
,,6.027457944,1.199725702
,,6.023911064,1.219215594
,,6.01765576,1.253394084
,,6.011092492,1.28833414
,,6.004319123,1.323136758
,,6.001167757,1.339017222
,,5.997466873,1.357527112
,,5.990613957,1.391683862
,,5.983414428,1.42668526
,,5.976075233,1.461170644
,,5.974940064,1.466475673
,,5.968726345,1.495352407
,,5.961211791,1.529885093
,,5.953403463,1.564763665
,,5.9486513,1.585517162
,,5.93758947,1.633403883
,,5.929336995,1.668348004
,,5.922390069,1.696948255
,,5.912613247,1.736948365
,,5.903918751,1.771876828
,,5.89613859,1.802251177
,,5.886272769,1.840540577
,,5.877123239,1.875423179
,,5.869873825,1.902356901
,,5.858495728,1.944287254
,,5.848867552,1.979075079
,,5.843585501,1.997794087
,,5.838969789,2.013971798
,,5.82915697,2.048325889
,,5.81903991,2.082854434
,,5.817315238,2.088705589
,,5.808747839,2.117533259
,,5.798301668,2.152244144
,,5.790891363,2.176312981
,,5.776759357,2.221685919
,,5.765750516,2.256177431
,,5.764595971,2.259781515
,,5.754514825,2.290991886
,,5.743136576,2.32565533
,,5.738115654,2.340708707
,,5.731313851,2.360865606
,,5.71960029,2.395365769
,,5.711620334,2.418380926
,,5.707271783,2.430752853
,,5.695189025,2.465116944
,,5.685122347,2.493101606
,,5.669904903,2.534873418
,,5.65861237,2.565178111
,,5.643725517,2.604644214
,,5.632077421,2.634850801
,,5.616609746,2.674454218
,,5.605505551,2.702297724
,,5.588500102,2.744333525
,,5.578889367,2.767643115
,,5.573683605,2.780081137
,,5.559327075,2.814306587
,,5.55223489,2.830951608
,,5.543944502,2.850137703
,,5.529033783,2.884350759
,,5.525596489,2.892168882
,,5.513175848,2.920075683
,,5.498913049,2.951620021
,,5.481472279,2.989672794
,,5.472237787,3.009506823
,,5.464594516,3.025673485
,,5.448393638,3.059709247
,,5.445592944,3.065556657
,,5.431154568,3.095328161
,,5.418834723,3.12038326
,,5.413453011,3.131150935
,,5.396468248,3.165058478
,,5.39217788,3.173556004
,,5.378228942,3.200808261
,,5.365405412,3.225578914
,,5.359602409,3.236604133
,,5.341777461,3.270380069
,,5.338806554,3.27598303
,,5.322716218,3.305923255
,,5.31202035,3.325624527
,,5.303066121,3.341850189
,,5.285318187,3.373816933
,,5.26452506,3.410747038
,,5.258770402,3.420900742
,,5.244068983,3.446449284
,,5.23199979,3.467282841
,,5.223230753,3.4821667
,,5.205318017,3.512460636
,,5.182278483,3.550837976
,,5.178923651,3.556416121
,,5.160768711,3.586156161
,,5.152235066,3.600076225
,,5.138768327,3.621683272
,,5.125538142,3.642853548
,,5.116468946,3.657116524
,,5.098906487,3.684715629
,,5.006917778,3.685109758
,,5.068592961,3.725702011
,,4.722237878,3.927578039
,,4.44993378,4.170046321
,,4.200888584,4.412514602
,,3.983180022,4.654982883
,,3.796548491,4.897451165
,,3.619032307,5.139919446
,,3.472593155,5.382387727
,,3.357490636,5.624856008
,,3.265647018,5.86732429
,,3.19942,6.08775
,,3.51058,6.433
,,3.82175,6.74169
,,4.61477,7.60154
,,4.92593,7.83712
,,5.57586,7.58672
,,6.18186,7.58672
,,6.18186,7.69007
,,5.64486,7.69007
,,5.23709,8.03613
,,5.54825,8.19859
,,5.855,8.2930164
,,5.855,8.5231581
,,5.48794,8.6
,,4.7,8.6
,,4.09386,8.22872
,,3.58686,7.70472
,,2.8,6.77744
,,2.649,6.777
,,2.099,6.777
,,1.84,6.777
,,1.8,6.777
,,1.7374,6.56684
,,1.651,6.331
,,1.675,6.3
,,2,5.897
,,1.751866923,4.696254536
